submission_id,problem,tags,match_success,matched_tags,error_match,error_tags
912503,738A,implementation;strings,False,,False,
902572,736D,math;matrices,False,,False,
912495,738B,brute force;dp;implementation,False,,False,
912521,738E,constructive algorithms;graphs;greedy,False,,True,implementation
938419,742A,implementation;math;number theory,False,,False,
919056,739A,constructive algorithms;greedy,True,greedy,True,implementation
912499,738D,binary search;constructive algorithms;greedy;math,False,,True,implementation
910792,737F,constructive algorithms;math,False,,True,implementation;greedy
906706,737B,constructive algorithms;greedy;implementation;math,True,implementation,False,
925648,740B,constructive algorithms,False,,True,implementation;greedy
912502,738C,binary search,False,,True,greedy
925657,740A,brute force;implementation,False,,False,
913681,738F,dp;games,True,dp,False,
907957,737D,dp;games,True,dp,True,implementation
919165,739C,data structures,False,,False,
938486,742B,brute force;math;number theory,False,,False,
932026,741D,data structures;dfs and similar;trees,True,dfs and similar;trees,False,
957407,745A,implementation;strings,True,strings,False,
944521,743C,brute force;constructive algorithms;math;number theory,False,,False,
931859,741C,constructive algorithms;dfs and similar;graphs,False,,True,implementation;greedy
944537,743B,binary search;bitmasks;constructive algorithms;implementation,False,,False,
925709,740C,constructive algorithms,False,,True,implementation;greedy
963814,746A,implementation;math,False,,False,
963978,746C,constructive algorithms;implementation;math,False,,False,
950860,744A,dfs and similar;graphs,False,,False,
932644,741E,data structures;string suffix structures,True,string suffix structures,False,
944552,743E,binary search;bitmasks;brute force;dp,False,,False,
963840,746B,implementation;strings,True,implementation,False,
976641,748A,implementation;math,False,,False,
919118,739D,graph matchings,False,,True,greedy
970052,747A,brute force;math,False,,False,
944767,743D,dfs and similar;dp;graphs;trees,True,dfs and similar,False,
963935,746E,greedy;implementation;math,False,,False,
983064,749A,greedy;implementation;math;number theory,False,,False,
938477,742C,dfs and similar;math,True,dfs and similar,True,implementation
983068,749B,brute force;constructive algorithms;geometry,False,,False,
938701,742E,graphs,False,,True,implementation;dfs and similar
951397,744D,geometry,False,,True,binary search
950799,744C,bitmasks;brute force;dp,True,dp,False,
976536,748C,constructive algorithms;math,False,,False,
989531,750A,binary search;brute force;implementation;math,False,,False,
995745,752A,constructive algorithms;math,False,,True,divide and conquer
958178,745E,dp,True,dp,False,
963846,746D,constructive algorithms;greedy;math,True,greedy,True,implementation
957405,745B,implementation,True,implementation,False,
970066,747C,implementation,False,,True,data structures
970067,747B,implementation;strings,True,implementation,False,
1002269,753A,dp;greedy;math,False,,False,
989638,750B,geometry;implementation,False,,False,
964048,746F,data structures;greedy;two pointers,False,,False,
976532,748B,implementation;strings,True,strings,True,greedy
1008916,754A,constructive algorithms;greedy;implementation,False,,False,
995758,752B,greedy;implementation;strings,True,strings,False,
976605,748E,binary search;data structures;greedy;two pointers,True,binary search,False,
976533,748D,constructive algorithms;data structures;greedy,False,,True,strings
1015420,755E,constructive algorithms;graphs;shortest paths,False,,True,implementation
1015360,755A,brute force;graphs;math;number theory,False,,False,
970056,747D,dp;greedy;sortings,False,,False,
989628,750C,binary search;greedy;math,False,,False,
1015564,755C,dfs and similar;dsu;graphs;interactive;trees,True,trees,False,
995726,752D,data structures;greedy;hashing;strings,True,data structures;strings,False,
995728,752C,greedy;shortest paths,False,,False,
989627,750D,brute force;data structures;dfs and similar;dp;implementation,False,,False,
994613,750F,constructive algorithms;implementation;interactive;trees,True,implementation,False,
983379,749D,binary search;data structures,True,data structures,False,
992978,750G,bitmasks;brute force;combinatorics;dp,False,,False,
1008925,754B,brute force;implementation,False,,True,expression parsing
990098,750E,data structures;divide and conquer;dp;matrices,False,,False,
1008904,754D,binary search;data structures;greedy;sortings,False,,True,two pointers
1030607,758A,implementation;math,False,,False,
1030621,758B,brute force;implementation;number theory,False,,False,
983074,749C,greedy;implementation;two pointers,False,,False,
1015402,755B,binary search;data structures;games;greedy;sortings;strings,False,,True,expression parsing
1039892,760A,implementation;math,False,,True,divide and conquer
1021758,756B,binary search;dp,False,,True,data structures
1039874,760B,binary search;greedy,False,,False,
995776,752E,binary search;data structures;dp;two pointers,True,binary search,False,
1024301,757B,greedy;math;number theory,False,,True,implementation
1046587,761B,brute force;implementation;math,False,,False,
1022045,756D,brute force;combinatorics;dp;string suffix structures,True,dp,True,strings
1030636,758C,binary search;constructive algorithms;implementation;math,False,,False,
1024291,757D,bitmasks;dp,True,dp,False,
1024320,757E,brute force;combinatorics;dp;number theory,False,,False,
1022337,756E,combinatorics;dp;math,True,dp,True,expression parsing
1036925,759B,binary search;dp;greedy;two pointers,True,dp,False,
1037726,759D,dp,True,dp,False,
1036793,759A,constructive algorithms;dfs and similar;dsu,False,,True,implementation
1059031,763B,constructive algorithms;geometry,False,,True,graphs
1065520,764A,brute force;implementation;math,False,,False,
1021680,756A,constructive algorithms;dfs and similar,False,,False,
1070213,1B,implementation;math,False,,False,
1024437,757F,data structures;graphs;shortest paths,True,shortest paths,True,dfs and similar
1040485,760F,,False,,True,dp
1065517,764D,geometry,False,,False,
1052679,762C,binary search;hashing;strings;two pointers,True,strings;two pointers,False,
1046647,761D,binary search;brute force;constructive algorithms;greedy;sortings,False,,False,
1052656,762B,greedy;implementation;sortings;two pointers,False,,False,
1076570,10A,implementation,False,,False,
1076709,10C,number theory,False,,False,
1088093,101C,implementation;math,False,,False,
1065514,764C,dfs and similar;graphs;implementation;trees,True,trees,False,
1095302,102B,implementation,False,,False,
1065527,764B,constructive algorithms;implementation,True,implementation,False,
1070201,1A,math,False,,False,
1076795,10E,constructive algorithms,False,,True,dp;greedy
1108759,104A,implementation,False,,False,
1059426,763E,data structures;divide and conquer;dsu,True,dsu,True,trees
1039943,760D,binary search;dp;two pointers,True,dp,True,data structures
1108792,104E,,False,,False,
1039910,760C,constructive algorithms;dfs and similar;graphs,True,dfs and similar,True,implementation
1059038,763C,brute force;implementation;math;number theory,False,,False,
1046660,761E,constructive algorithms;dfs and similar;graphs;greedy;trees,True,dfs and similar,False,
1052691,762E,binary search;data structures,False,,False,
1096039,102E,,False,,False,
1088129,101A,greedy,False,,False,
1108796,104B,math,False,,True,implementation
1102676,103A,greedy;implementation;math,True,implementation,False,
1095359,102C,greedy,False,,False,
1052683,762D,dp;greedy;implementation,True,dp,False,
1065610,764E,,False,,False,
1124333,106B,brute force;implementation,False,,False,
1124310,106A,implementation,True,implementation,True,expression parsing
1076691,10D,dp,True,dp,True,binary search
1103099,103C,constructive algorithms;greedy,False,,True,divide and conquer
1059610,763D,data structures;graphs;hashing;shortest paths;trees,True,data structures;hashing,False,
1088022,101B,binary search;data structures;dp,True,dp,True,implementation
1129577,107B,combinatorics;dp;math;probabilities,False,,False,
1088383,101E,divide and conquer;dp,True,dp,False,
1137467,108A,implementation;strings,False,,True,expression parsing
1145682,109A,brute force;implementation,False,,False,
1108665,104C,dsu;trees,True,trees,False,
1108869,104D,math,False,,True,implementation
1137667,108D,combinatorics;math;probabilities,False,,False,
1124390,106C,dp,True,dp,False,
1155494,110B,constructive algorithms;strings,False,,False,
1124454,106E,geometry;ternary search,False,,False,
1156257,110C,implementation;math,False,,False,
1146454,109E,brute force;math,False,,False,
1129654,107C,bitmasks;dp,False,,False,
1168887,112B,implementation;math,False,,False,
1114482,105A,implementation,False,,False,
1168891,112C,greedy;math,True,greedy,True,implementation
1174227,112E,bitmasks;dp,False,,True,divide and conquer;implementation
1155345,110A,implementation,False,,False,
1095374,102D,binary search;data structures;dp,True,dp,False,
1153134,11E,binary search;dp;greedy,False,,True,implementation
1178975,113E,combinatorics;implementation;math,False,,True,strings
1152317,11A,constructive algorithms;implementation;math,False,,False,
1137604,108B,math;sortings,False,,True,implementation
1164716,111D,combinatorics;dp,True,dp,False,
1164715,111E,,False,,False,
1124463,106D,brute force;implementation,False,,False,
1153464,11C,implementation,True,implementation,True,matrices
1152471,11B,math,False,,False,
1195935,116A,implementation,False,,False,
1168863,112A,implementation;strings,True,strings,False,
1178976,113D,math;matrices;probabilities,True,probabilities,False,
1164661,111C,bitmasks;dp;dsu,False,,False,
1168892,112D,implementation;number theory,False,,True,divide and conquer;data structures
1164312,111A,greedy,False,,True,binary search;implementation
1186269,114A,math,False,,True,divide and conquer
1178288,113B,brute force;data structures;hashing;strings,False,,False,
1191104,115E,data structures;dp,False,,False,
1158514,110E,combinatorics;dfs and similar;trees,False,,False,
1164260,111B,binary search;data structures;number theory,False,,True,divide and conquer;implementation
1186965,114D,data structures;hashing;string suffix structures;strings,False,,False,
1196382,116C,dfs and similar;graphs;trees,True,dfs and similar,False,
1178432,113C,brute force;math;number theory,False,,True,implementation
1206140,117B,brute force;number theory,False,,True,implementation;strings
1209590,118A,implementation;strings,False,,False,
1233476,120E,games;math,False,,False,
1209594,118D,dp,False,,True,implementation
1187690,114E,math;number theory,False,,True,implementation
1195942,116B,greedy;implementation,False,,False,
1192497,115D,dp;expression parsing,True,dp,False,
1209682,118B,constructive algorithms;implementation,False,,False,
1205998,117D,divide and conquer;math,False,,False,
1205890,117E,data structures;divide and conquer;implementation;trees,False,,True,dsu
1225972,12B,implementation;sortings,False,,False,
1220038,119E,geometry,True,geometry,True,binary search
1186390,114B,bitmasks;brute force;graphs,False,,False,
1233491,120A,brute force;implementation;math,False,,False,
1233545,120C,implementation;math,False,,False,
1225959,12D,data structures;sortings,False,,False,
1226353,12A,implementation,False,,False,
1243641,122D,brute force,False,,True,implementation
1243512,122B,brute force;implementation,False,,False,
1239877,121B,strings,False,,True,implementation
1258291,124A,math,False,,False,
1218879,119B,constructive algorithms;implementation;sortings,False,,False,
1233985,120J,divide and conquer;geometry;sortings,False,,True,dfs and similar
1233547,120D,brute force,False,,True,expression parsing;divide and conquer
1262753,124D,brute force;constructive algorithms;number theory,False,,False,
1265219,125A,math,False,,False,
1233552,120F,dp;greedy;trees,False,,False,
1233544,120B,implementation,True,implementation,True,expression parsing
1265438,125B,implementation,False,,False,
1233565,120G,implementation,False,,False,
1272868,126A,binary search;brute force;math,False,,False,
1251715,123B,math,False,,True,implementation
1279422,127B,implementation,False,,False,
1239546,121A,implementation,True,implementation,True,binary search
1279446,127A,geometry,False,,True,divide and conquer
1226013,12C,greedy;implementation;sortings,False,,True,expression parsing
1262831,124E,,False,,False,
1239641,121C,brute force;combinatorics;number theory,False,,False,
1279561,127C,binary search;math,False,,False,
1251614,123A,implementation;number theory;strings,False,,False,
1239577,121E,data structures,False,,True,implementation;trees
1265269,125C,constructive algorithms;greedy,False,,False,
1301234,13A,implementation;math,False,,True,divide and conquer
1240405,121D,binary search;implementation;two pointers,True,binary search,False,
1265684,125D,constructive algorithms;greedy,False,,False,
1272668,126B,binary search;dp;hashing;string suffix structures;strings,True,string suffix structures,False,
1286798,128B,brute force;constructive algorithms;hashing;implementation;string suffix structures;strings,True,string suffix structures;strings,False,
1286947,128D,constructive algorithms;implementation,False,,False,
1265442,125E,binary search;graphs,False,,False,
1281384,127E,implementation,True,implementation,True,greedy
1309208,131A,implementation;strings,False,,False,
1251680,123D,string suffix structures,True,string suffix structures,False,
1274013,126C,constructive algorithms;greedy,False,,True,implementation
1286966,128C,combinatorics;dp,True,dp,True,implementation
1317593,132D,constructive algorithms;dp;greedy,False,,True,implementation
1279443,127D,hashing;strings,True,hashing,True,string suffix structures
1244189,122E,,False,,True,implementation
1322420,133A,implementation,False,,False,
1324216,133E,dp;implementation,False,,False,
1258416,124C,constructive algorithms;dfs and similar;dsu;greedy;number theory;sortings;strings,False,,False,
1295117,129C,dfs and similar;graphs;implementation,False,,False,
1301328,13C,dp;sortings,True,dp,False,
1294495,129A,implementation,False,,False,
1322547,133C,implementation;math,False,,False,
1272997,126D,dp;math,True,dp,False,
1317619,132C,dp,False,,False,
1331210,134A,brute force;implementation,False,,False,
1344037,136A,implementation,False,,False,
1353623,137A,implementation,False,,False,
1331247,134B,brute force;dfs and similar;math;number theory,True,dfs and similar,True,greedy
1322679,133B,implementation,False,,False,
1311065,131F,binary search;two pointers,False,,False,
1302326,13B,geometry;implementation,True,implementation,False,
1309272,131B,implementation;math,False,,False,
1344155,136C,greedy;implementation;sortings,False,,False,
1317761,132B,implementation,False,,True,dp
1295200,129D,implementation;string suffix structures;strings,True,string suffix structures,True,binary search
1295202,129E,combinatorics;dp,True,dp,False,
1339740,135E,combinatorics,False,,True,strings;dp
1353626,137B,greedy,False,,False,
1353686,137C,sortings,False,,False,
1331518,134C,constructive algorithms;graphs;greedy,False,,False,
1309509,131E,sortings,False,,True,data structures
1294494,129B,brute force;dfs and similar;graphs;implementation,False,,False,
1358948,138B,greedy,False,,True,implementation
1302389,13D,dp;geometry,False,,False,
1344033,136D,brute force;geometry;implementation,False,,False,
1339168,135B,brute force;geometry;math,False,,False,
1339320,135C,constructive algorithms;games;greedy,False,,True,brute force;dp
1339126,135A,greedy;implementation;sortings,True,implementation,False,
1384662,141A,implementation;sortings;strings,False,,False,
1375148,14E,dp,False,,False,
1358953,138D,dp;games,False,,False,
1374272,14B,implementation,False,,False,
1374273,14A,implementation,False,,False,
1353963,137E,data structures;implementation;strings,False,,False,
1366998,139A,implementation,False,,True,expression parsing
1358826,138C,binary search;data structures;probabilities;sortings,True,probabilities,True,trees
1396506,142B,constructive algorithms;greedy;implementation,True,implementation,False,
1367085,139E,binary search;data structures;probabilities;sortings,True,probabilities,False,
1344939,136E,constructive algorithms;games;greedy,False,,True,strings
1367034,139C,implementation;strings,False,,True,string suffix structures
1380901,140A,geometry;math,False,,False,
1384680,141B,geometry;math,False,,False,
1404154,143E,,False,,True,implementation
1380699,140B,brute force;greedy;implementation,False,,True,data structures
1374333,14D,dfs and similar;dp;graphs;shortest paths;trees;two pointers,True,dfs and similar,False,
1380953,140C,binary search;data structures;greedy,True,greedy,False,
1402693,143D,graph matchings;greedy;math,False,,True,divide and conquer
1416291,145D,combinatorics;data structures;implementation,False,,False,
1423914,146A,implementation,False,,False,
1405475,144D,data structures;dfs and similar;graphs;shortest paths,False,,False,
1402481,143A,brute force;math,True,brute force,True,expression parsing
1423915,146B,brute force;implementation,False,,False,
1381337,140F,geometry;sortings,False,,False,
1423933,146D,brute force;constructive algorithms;implementation,False,,False,
1384686,141E,constructive algorithms;dp;dsu;graphs,False,,False,
1396288,142C,brute force;dp,False,,True,implementation
1367092,139D,implementation,True,implementation,False,
1431174,148B,implementation;math,False,,False,
1431180,148C,constructive algorithms;greedy,False,,True,implementation
1415717,145A,greedy;implementation,True,implementation,False,
1437899,149A,greedy;implementation;sortings,True,greedy,True,expression parsing
1447244,15E,combinatorics;dp,True,dp,True,implementation
1380956,140D,greedy;sortings,False,,True,implementation;dp
1438420,149B,implementation,False,,False,
1423883,146C,greedy,False,,False,
1384681,141C,constructive algorithms;greedy;sortings,False,,False,
1431111,148D,dp;games;math;probabilities,True,dp;probabilities,False,
1415797,145B,constructive algorithms,False,,True,implementation;greedy
1428146,147A,implementation;strings,False,,False,
1405384,144A,implementation,False,,False,
1461864,151C,games;greedy;math;number theory,False,,False,
1461690,151A,implementation;math,False,,True,divide and conquer
1469264,152A,implementation,False,,True,expression parsing
1405568,144C,implementation;strings,False,,False,
1438108,149C,greedy;math;sortings,False,,False,
1396351,142D,games,False,,False,
1455409,150A,games;math;number theory,False,,True,implementation
1447246,15A,implementation;sortings,False,,True,geometry
1469300,152B,binary search;implementation,False,,False,
1470350,152E,bitmasks;dp;graphs;trees,False,,True,dfs and similar
1438032,149D,dp,True,dp,False,
1482347,155A,brute force,False,,False,
1465038,151E,math;probabilities,False,,False,
1470351,152D,brute force,False,,False,
1447407,15B,math,False,,False,
1405841,144E,data structures;greedy,True,greedy,True,implementation
1499868,157B,geometry;sortings,False,,False,
1431123,148E,dp,False,,False,
1484072,155C,dp;greedy,False,,True,dfs and similar
1502484,158A,implementation,False,,False,
1502595,158B,greedy;implementation,False,,False,
1461732,151B,implementation;strings,False,,True,expression parsing
1483210,155D,math;number theory,False,,False,
1503513,158C,data structures;implementation,False,,False,
1447336,15D,data structures;implementation;sortings,False,,False,
1469260,152C,combinatorics,False,,True,implementation
1478221,154B,math;number theory,False,,False,
1478442,154D,games;math,False,,True,implementation
1516828,16C,binary search;number theory,False,,False,
1499992,157C,brute force;dp;strings,True,dp;strings,False,
1493000,156D,combinatorics;graphs,False,,False,
1492802,156B,constructive algorithms;data structures;implementation,False,,True,expression parsing
1499984,157A,brute force,False,,False,
1478239,154C,graphs;hashing;sortings,False,,True,dfs and similar
1482359,155B,greedy;sortings,True,greedy,True,implementation
1502985,158D,brute force;number theory,False,,True,implementation
1500613,157D,implementation,False,,False,
1478228,154A,greedy,False,,True,dp
1500865,157E,dp;math,False,,False,
1503137,158E,dp;sortings,True,dp,False,
1521394,160A,greedy;sortings,False,,False,
1492734,156C,combinatorics;dp,False,,False,
1517286,16B,greedy;implementation;sortings,True,implementation,True,dp
1531468,161D,dfs and similar;dp;trees,True,dfs and similar,False,
1521823,160B,greedy;sortings,False,,True,expression parsing
1531477,161A,binary search;brute force;greedy;two pointers,True,two pointers,False,
1516817,16A,implementation,False,,False,
1511106,159C,binary search;brute force;data structures;strings,True,data structures,False,
1541292,163A,dp,True,dp,False,
1551666,165A,implementation,False,,False,
1511107,159B,greedy;sortings,False,,True,data structures
1522645,160E,binary search;data structures;sortings,True,binary search,True,expression parsing
1551715,165C,binary search;brute force;dp;math;strings;two pointers,False,,False,
1541502,163B,binary search,True,binary search,False,
1549234,164C,flows;graphs,False,,True,binary search;dp;greedy
1549675,164E,,False,,False,
1516842,16E,bitmasks;dp;probabilities,True,dp;probabilities,False,
1551833,165E,bitmasks;brute force;dfs and similar;dp,False,,True,implementation
1558063,166E,dp;math;matrices,True,dp,False,
1511182,159E,data structures;greedy;sortings,False,,False,
1511264,159A,greedy;implementation,False,,True,strings
1574181,168B,implementation;strings,False,,False,
1569536,167C,games;math,False,,True,implementation
1549701,164B,two pointers,False,,True,implementation;strings;dp
1541144,163C,sortings;two pointers,False,,True,probabilities;dp
1549388,164A,dfs and similar;graphs,False,,False,
1558141,166C,greedy;math;sortings,False,,False,
1558046,166A,binary search;implementation;sortings,False,,False,
1521412,160D,dfs and similar;dsu;graphs;sortings,False,,False,
1549734,164D,binary search;brute force,True,brute force,False,
1569671,167A,implementation;math,False,,True,binary search
1582981,169A,sortings,False,,True,expression parsing
1574125,168A,implementation;math,True,implementation,False,
1569673,167D,data structures;divide and conquer;graph matchings;graphs;greedy,True,greedy,False,
1602534,171H,implementation,True,implementation,False,
1602388,171D,brute force,False,,False,
1602238,171C,implementation,False,,False,
1602130,171B,combinatorics,False,,False,
1588843,17A,brute force;math;number theory,False,,False,
1558312,166B,geometry;sortings,False,,False,
1569435,167B,dp;math;probabilities,True,dp;probabilities,False,
1625802,174B,dp;greedy;implementation,False,,False,
1625800,174A,math,False,,False,
1569632,167E,dfs and similar;graphs;math;matrices,False,,True,dp
1629728,175A,brute force;implementation,False,,False,
1629732,175C,greedy;implementation;sortings;two pointers,False,,False,
1574230,168D,dp;math;probabilities,True,dp;probabilities,False,
1625803,174C,data structures;greedy,False,,False,
1589107,17D,number theory,False,,False,
1582957,169B,greedy,False,,False,
1611047,172A,brute force;implementation,False,,True,strings
1629729,175B,implementation,False,,False,
1637206,176A,greedy;sortings,False,,True,expression parsing
1637204,176C,combinatorics;constructive algorithms,False,,False,
1611054,172D,number theory,False,,True,divide and conquer
1617987,173D,constructive algorithms;graphs;greedy;implementation,True,greedy,False,
1618008,173E,data structures;sortings,False,,True,expression parsing
1640471,177D1,brute force;data structures;dfs and similar;dp;strings;trees,False,,False,
1617979,173C,brute force;dp,False,,True,implementation
1629739,175D,brute force;dp;math;probabilities,True,dp;probabilities,False,
1625814,174E,,False,,True,implementation;dp
1640465,177A1,combinatorics;math;sortings,False,,False,
1648985,178A1,geometry;math,False,,True,dp
1640472,177D2,constructive algorithms;math,False,,False,
1640466,177A2,implementation,False,,False,
1649130,178C3,binary search;greedy;sortings,False,,False,
1640467,177B1,binary search;constructive algorithms;dp;two pointers,True,dp,False,
1637191,176B,dp,False,,True,implementation
1649132,178C1,brute force;constructive algorithms;greedy;implementation;sortings;strings,False,,False,
1649050,178A3,constructive algorithms;math;sortings,False,,False,
1640468,177B2,brute force;implementation,False,,False,
1640878,177F1,binary search;bitmasks;data structures;hashing;probabilities;strings;trees,False,,False,
1640877,177F2,constructive algorithms;dfs and similar;graphs;implementation;sortings,False,,False,
1660828,180C,dp,False,,False,
1637147,176D,dp,True,dp,True,implementation;strings
1655170,18A,brute force;geometry,False,,False,
1649139,178D3,brute force;dp;implementation,True,implementation,False,
1648980,178B3,constructive algorithms;math,False,,True,dfs and similar
1669215,181A,brute force;geometry;implementation,False,,False,
1649054,178F2,combinatorics;dp;probabilities;trees,False,,True,brute force;implementation;greedy
1655401,18E,dp,False,,True,greedy
1655159,18B,brute force;math,False,,False,
1640719,177E1,brute force;dp;implementation;two pointers,False,,True,binary search
1655162,18C,data structures;implementation,False,,False,
1649129,178E1,binary search;brute force;data structures;greedy;implementation;two pointers,False,,False,
1649135,178D1,brute force;math;number theory,False,,False,
1649055,178F3,dfs and similar;flows;graph matchings;graphs,False,,True,string suffix structures;brute force;implementation
1648986,178A2,geometry;greedy;math,False,,True,dp
1661062,180A,implementation,True,implementation,False,
1655770,18D,brute force;dp;greedy,False,,True,data structures
1661052,180E,binary search;dp;two pointers,False,,False,
1669219,181C,games;graph matchings;greedy,False,,True,expression parsing
1689703,186A,implementation;strings,False,,False,
1682904,185A,math,False,,False,
1649140,178D2,brute force;dp;math;number theory,False,,False,
1682992,185B,math;ternary search,False,,False,
1696298,187A,greedy,False,,False,
1669217,181B,binary search;brute force,False,,False,
1679242,183A,constructive algorithms;math,False,,True,implementation;strings
1660805,180D,greedy;strings,False,,False,
1696711,187D,data structures,False,,False,
1674083,182B,implementation,False,,False,
1702190,189B,brute force;math,False,,True,implementation
1674299,182A,geometry;graphs;implementation;shortest paths,False,,False,
1690131,186D,math;number theory;probabilities,False,,False,
1674115,182D,brute force;hashing;implementation;math;strings,True,implementation;strings,False,
1679217,183D,dp;greedy;probabilities,True,dp;probabilities,True,implementation
1696351,187E,data structures;greedy,False,,True,implementation;dp
1689896,186B,greedy;sortings,False,,True,expression parsing
1679244,183B,brute force;geometry,False,,True,implementation
1711217,19B,dp,False,,True,implementation
1689725,186C,dp;math;matrices;number theory,False,,False,
1679189,183C,dfs and similar,True,dfs and similar,True,data structures;graphs
1690658,186E,,False,,True,implementation
1660843,180F,constructive algorithms;implementation;math,False,,False,
1711290,19A,implementation,False,,False,
1711392,19E,dfs and similar;divide and conquer;dsu,False,,False,
1696339,187B,dp;shortest paths,True,dp,True,data structures
1728970,192A,binary search;brute force;implementation,False,,False,
1701833,189A,brute force;dp,True,dp,True,implementation
1740200,194A,implementation;math,False,,True,greedy
1683181,185D,math;number theory,False,,True,divide and conquer
1716379,190B,geometry,False,,False,
1716362,190A,greedy;math,False,,False,
1735943,193E,brute force;math;matrices,False,,False,
1729554,192D,brute force;constructive algorithms,False,,True,implementation
1683290,185E,binary search;data structures,False,,True,shortest paths;implementation
1728972,192B,brute force;implementation,False,,True,dp
1740421,194B,math,False,,True,implementation
1722265,191C,data structures;dfs and similar;trees,False,,False,
1758037,197A,constructive algorithms;games;math,False,,False,
1740437,194E,math,False,,True,implementation;strings
1746500,195A,binary search;brute force;math,False,,False,
1722261,191E,binary search;data structures;trees,False,,False,
1716596,190E,data structures;dsu;graphs;hashing;sortings,True,dsu,False,
1702487,189E,binary search;shortest paths,True,shortest paths,False,
1735661,193B,brute force,False,,False,
1746738,195D,geometry;math;sortings,False,,True,implementation
1711271,19D,data structures,False,,False,
1735887,193C,constructive algorithms;greedy;math;matrices,True,greedy,True,implementation;strings
1771281,199C,math,False,,False,
1729058,192E,data structures;trees,False,,True,dfs and similar
1758119,197B,math,False,,False,
1702042,189C,greedy;implementation,False,,True,string suffix structures
1746538,195B,data structures;implementation;math,True,data structures,False,
1771226,199A,brute force;constructive algorithms;implementation;number theory,False,,True,greedy
1771525,199E,binary search;geometry,True,binary search,False,
1729062,192C,dp,False,,False,
1758061,197C,greedy;implementation;sortings;strings,True,greedy,False,
1799928,201E,binary search;combinatorics,False,,True,implementation
1735599,193A,constructive algorithms;graphs;trees,False,,True,implementation;dfs and similar
1790571,200B,implementation;math,False,,False,
1764446,198C,binary search;geometry,True,binary search,False,
1752277,196B,dfs and similar;graphs,False,,False,
1782310,20A,implementation,False,,False,
1752248,196A,greedy;strings,True,greedy,False,
1799684,201C,dp,False,,True,implementation
1782878,20B,math,False,,False,
1799540,201B,math;ternary search,False,,True,implementation
1771238,199B,geometry,False,,True,implementation
1764442,198E,binary search;data structures;sortings,True,data structures,False,
1799244,201A,constructive algorithms;dp;math,False,,True,matrices
1799930,201D,bitmasks;brute force;dp,True,dp,True,dfs and similar
1820670,204B,binary search;data structures,False,,False,
1813549,203A,brute force;implementation,False,,False,
1791613,200E,implementation;math;number theory;ternary search,False,,False,
1782299,20C,graphs;shortest paths,True,graphs,False,
1827335,205D,binary search;brute force;sortings,False,,False,
1820627,204C,math;probabilities,False,,True,divide and conquer;implementation;strings
1806992,202A,binary search;bitmasks;brute force;greedy;implementation;strings,True,implementation;strings,True,dp
1813797,203E,greedy;sortings;two pointers,False,,False,
1833490,207B2,combinatorics;constructive algorithms;strings,False,,True,dfs and similar;greedy
1833491,207B3,,,,,
1833506,207D9,,,,,
1813547,203D,geometry;implementation;math,False,,False,
1827319,205B,brute force;greedy,True,greedy,False,
1827344,205A,brute force;implementation,False,,False,
1821210,204D,dp,False,,True,strings
1833508,207D10,,,,,
1834417,208A,strings,True,strings,False,
1846638,21B,implementation;math,False,,False,
1833500,207D4,brute force;data structures;geometry;implementation;two pointers,False,,False,
1846769,21A,implementation;strings,False,,False,
1853510,212A,flows;graphs,False,,True,data structures
1842979,209B,constructive algorithms;math,False,,True,implementation
1864545,214B,brute force;constructive algorithms;greedy;math,False,,False,
1853508,212B,bitmasks;hashing;implementation,False,,False,
1813514,203C,greedy;sortings,True,greedy,True,expression parsing
1864555,214A,brute force,False,,False,
1848126,21D,bitmasks;graph matchings;graphs,False,,False,
1853461,212C,combinatorics;dp;math,False,,False,
1870443,215B,greedy;math,False,,False,
1842685,209A,dp;math,False,,True,implementation
1858898,213E,data structures;hashing;strings,False,,True,two pointers
1834895,208C,dp;graphs;shortest paths,True,shortest paths,False,
1834499,208D,implementation,False,,False,
1870448,215A,brute force;implementation,False,,False,
1858382,213C,dp,True,dp,False,
1878182,216A,implementation;math,True,implementation,False,
1853509,212D,binary search;data structures;dsu,False,,False,
1870553,215C,brute force;implementation,False,,False,
1853384,212E,dfs and similar;dp;trees,True,dfs and similar;dp;trees,False,
1878289,216D,binary search;sortings;two pointers,False,,False,
1897267,219A,implementation;strings,False,,False,
1858520,213A,dfs and similar;greedy,False,,True,dp
1907125,22C,graphs,False,,False,
1886644,217B,brute force;math,False,,False,
1907195,22A,brute force,False,,False,
1892162,218B,implementation,False,,False,
1846635,21C,binary search;dp;sortings,False,,False,
1892201,218A,brute force;constructive algorithms;implementation,False,,False,
1870476,215D,greedy,False,,True,implementation;data structures
1914068,220A,implementation;sortings,False,,False,
1921794,221C,sortings,False,,False,
1892442,218E,,False,,True,implementation
1865037,214C,brute force;greedy,False,,True,dp
1907196,22B,brute force;dp,False,,False,
1915346,220D,geometry;math,False,,False,
1897240,219B,implementation,False,,False,
1878204,216B,dfs and similar;implementation,True,dfs and similar,True,graphs
1933535,223B,data structures;dp;strings,True,strings,True,two pointers
1878236,216E,math;number theory,False,,True,strings
1907203,22D,greedy;sortings,False,,False,
1921773,221A,implementation;math,False,,False,
1878258,216C,greedy,False,,True,implementation
1892219,218C,dfs and similar;dsu;graphs,True,dfs and similar,True,implementation
1892440,218D,implementation,False,,False,
1907321,22E,dfs and similar;graphs;trees,False,,False,
