submission_id,problem,tags,match_success,matched_tags,error_match,error_tags
678029,699A,implementation,False,,False,
678061,699B,implementation,False,,True,trees;data structures
678124,699C,brute force;dp,True,dp,False,
679045,699E,bitmasks;dp;math;probabilities,True,dp;probabilities,False,
681732,699F,,False,,True,implementation
689247,700B,dfs and similar;dp;graphs;trees,True,dfs and similar;trees,True,expression parsing
689282,700A,binary search;math,True,binary search,False,
689363,700C,dfs and similar;graphs,True,dfs and similar,False,
689837,700D,data structures;greedy,False,,False,
689946,700E,string suffix structures;strings,True,string suffix structures,True,trees;dfs and similar;data structures
691386,701A,greedy;implementation,False,,True,divide and conquer
691398,701B,data structures;math,False,,False,
691399,701C,binary search;strings;two pointers,True,binary search,False,
691401,701D,binary search;math,True,binary search,False,
691402,701E,dfs and similar;dp;graphs;trees,True,dfs and similar,False,
693235,701F,graphs,False,,False,
697850,702A,dp;greedy;implementation,False,,False,
697864,702B,brute force;data structures;implementation;math,False,,False,
697880,702C,binary search;implementation;two pointers,True,binary search,False,
697892,702E,data structures;graphs,False,,True,dfs and similar;dp
697927,702D,math,False,,False,
699166,702F,data structures,False,,False,
704193,703B,implementation;math,False,,False,
704194,703A,implementation,False,,False,
704690,703C,geometry;implementation,False,,False,
704755,703D,data structures,False,,False,
704927,703E,dp;number theory,True,dp,True,data structures
713051,704A,brute force;data structures;implementation,True,implementation,False,
713157,704B,dp;graphs;greedy,True,dp,False,
713268,704C,dp;graphs;implementation;math,True,dp,False,
713506,704D,flows;greedy,False,,False,
714745,704E,data structures;geometry;trees,False,,False,
717532,705A,implementation,False,,False,
717565,705C,brute force;data structures;implementation,False,,False,
717600,705B,games;math,False,,False,
718126,705D,dp;graphs,True,dp,True,dfs and similar
718629,705E,,False,,True,dfs and similar;dp
723983,706B,binary search;dp;implementation,True,binary search;implementation,False,
723984,706A,brute force;geometry;implementation,False,,False,
723985,706D,binary search;bitmasks;data structures;trees,False,,True,implementation
724050,706C,dp;strings,True,dp;strings,True,implementation;data structures
724557,706E,data structures;implementation,False,,False,
730283,707B,graphs,True,graphs,True,shortest paths
730284,707A,implementation,False,,True,expression parsing
730287,707C,math;number theory,False,,False,
730318,707D,bitmasks;data structures;dfs and similar;implementation,True,dfs and similar,False,
730443,707E,data structures,False,,False,
738170,708D,flows,True,flows,False,
738228,708A,constructive algorithms;greedy;implementation;strings,True,implementation,False,
738273,708B,constructive algorithms;greedy;implementation;math,False,,True,brute force
738443,708C,data structures;dfs and similar;dp;graphs;greedy;trees,True,dfs and similar,False,
738657,708E,dp;math,True,dp,True,expression parsing;probabilities
743253,709C,,,,,
743271,709D,greedy;math,False,,False,
743309,709A,implementation,False,,False,
743339,709B,greedy;implementation;sortings,True,implementation,False,
743542,709E,dfs and similar;dp;graphs;trees,False,,False,
749310,710E,dfs and similar;dp,False,,False,
749314,710B,brute force;sortings,False,,False,
749330,710A,implementation,False,,False,
749398,710C,constructive algorithms;math,False,,False,
749884,710F,brute force;data structures;hashing;interactive;string suffix structures;strings,True,data structures;strings,True,implementation
750015,710D,math;number theory,False,,False,
755785,711A,brute force;implementation,False,,False,
755807,711C,dp,True,dp,True,implementation;trees
755841,711D,combinatorics;dfs and similar;graphs;math,True,dfs and similar,False,
755859,711B,constructive algorithms;implementation,False,,False,
756123,711E,math;number theory;probabilities,False,,False,
762180,712C,greedy;math,False,,False,
762213,712A,implementation;math,False,,False,
762296,712B,implementation;strings,False,,False,
762352,712E,data structures;math;probabilities,True,probabilities,False,
762410,712D,combinatorics;dp;math,True,dp,False,
768785,713C,dp;sortings,False,,False,
768803,713B,binary search;constructive algorithms;interactive,True,binary search;interactive,False,
768810,713D,binary search;data structures,True,binary search,True,implementation
768823,713A,data structures;implementation,True,data structures,False,
769820,713E,binary search;dp,True,binary search,False,
775517,714E,dp;flows;sortings,False,,False,
775527,714A,implementation;math,False,,False,
775529,714B,implementation;sortings,False,,False,
775530,714C,data structures;implementation,False,,False,
776374,714D,binary search;interactive,True,binary search,False,
782053,715A,constructive algorithms;math,False,,False,
782114,715B,binary search;constructive algorithms;graphs;shortest paths,True,binary search,False,
782338,715C,dfs and similar;divide and conquer;dsu;trees,True,dfs and similar;dsu,False,
782353,715D,constructive algorithms,False,,False,
785012,715E,combinatorics;fft;graphs;math,False,,False,
788770,716B,greedy;two pointers,False,,False,
788784,716A,implementation,False,,False,
788962,716C,constructive algorithms;math;number theory,False,,False,
788967,716E,dfs and similar;divide and conquer;trees,True,trees,True,string suffix structures
789583,716D,graphs;shortest paths,True,shortest paths,False,
795243,717F,data structures,False,,True,binary search
795255,717H,math;probabilities,False,,True,dfs and similar;data structures
795261,717B,dp;greedy,False,,False,
795337,717E,dfs and similar,True,dfs and similar,False,
795338,717D,games;matrices;probabilities,True,probabilities,False,
795642,717C,implementation;sortings,False,,False,
795762,717G,flows,False,,False,
795841,717A,combinatorics;math;number theory,False,,True,implementation;data structures
800540,717I,geometry,False,,False,
801800,718C,data structures;math;matrices,True,matrices,False,
801806,718A,dp;implementation;math,False,,True,expression parsing
802235,718D,dp;hashing;trees,True,hashing;trees,True,dfs and similar
802917,718E,bitmasks;graphs,True,bitmasks,False,
808557,719A,implementation,False,,False,
808558,719B,greedy,False,,False,
808600,719C,dp;implementation;math,False,,True,expression parsing
809434,719E,data structures;math;matrices,True,matrices,True,trees
814921,720A,greedy,False,,True,expression parsing;data structures
815379,720B,dfs and similar;flows,True,dfs and similar,False,
815896,720C,constructive algorithms,False,,False,
816162,720E,implementation,False,,True,binary search;expression parsing;hashing
816454,720D,data structures;dp;sortings,False,,False,
817056,720F,data structures,True,data structures,True,trees;dp;greedy
818250,721A,implementation,False,,False,
818273,721B,implementation;math;sortings;strings,True,implementation,False,
818291,721C,dp;graphs,True,dp,True,dfs and similar
818421,721D,constructive algorithms;data structures;greedy;math,False,,False,
818598,721E,binary search;dp,True,dp,False,
824481,722C,data structures;dsu,True,dsu,False,
824502,722A,brute force;implementation,False,,False,
824521,722E,combinatorics;dp,False,,True,shortest paths
824527,722B,implementation;strings,False,,False,
824532,722F,chinese remainder theorem;data structures;implementation;number theory;two pointers,True,implementation,False,
824581,722D,binary search;data structures;dfs and similar;greedy;strings;trees,False,,False,
831041,723D,dfs and similar;dsu;graphs;greedy;implementation,True,dfs and similar,False,
831044,723A,implementation;math;sortings,False,,False,
831061,723F,dsu;graphs;greedy;implementation,False,,True,data structures
831063,723B,expression parsing;implementation;strings,False,,False,
831069,723C,greedy,False,,False,
831277,723E,constructive algorithms;dfs and similar;flows;graphs;greedy,True,dfs and similar,False,
837399,724D,data structures;greedy;strings,False,,True,implementation
837414,724C,greedy;hashing;implementation;math;number theory;sortings,False,,False,
837419,724A,implementation,False,,False,
837515,724B,brute force;greedy;implementation;math,False,,True,expression parsing
837600,724E,dp;flows;greedy,True,dp,False,
838302,724F,combinatorics;dp;trees,True,trees,False,
838418,724G,bitmasks;graphs;math;number theory;trees,False,,True,dfs and similar
844003,725A,implementation,False,,False,
844005,725B,implementation;math,False,,False,
844016,725E,brute force;greedy,True,greedy,True,binary search;data structures
844041,725D,data structures;greedy,True,data structures,False,
844049,725C,brute force;constructive algorithms;implementation;strings,False,,False,
844376,725F,games;greedy,False,,True,implementation
846979,725G,,False,,True,trees
850459,727A,brute force;dfs and similar;math,False,,False,
850577,727C,constructive algorithms;interactive;math,True,interactive,False,
850717,727E,data structures;hashing;string suffix structures;strings,True,hashing,True,dp;games
850793,727F,binary search;dp;greedy,True,binary search,True,implementation
850838,727B,expression parsing;implementation;strings,True,expression parsing,False,
850944,727D,constructive algorithms;flows;greedy,False,,True,strings
857101,729F,dp,True,dp,False,
857114,729D,constructive algorithms;greedy;math,False,,True,implementation
857119,729A,implementation;strings,True,implementation,False,
857133,729C,binary search;greedy;sortings,True,binary search,False,
857157,729B,dp;implementation,False,,True,dfs and similar
857259,729E,constructive algorithms;data structures;graphs;greedy;sortings,False,,True,two pointers
863628,730A,greedy;implementation,False,,False,
863646,730C,binary search;dfs and similar,True,binary search,False,
863659,730H,constructive algorithms;implementation,False,,True,expression parsing
863732,730D,greedy;implementation;math,False,,True,binary search
863747,730I,dp;flows;graphs;greedy,False,,True,expression parsing;data structures
863785,730B,constructive algorithms;interactive,False,,False,
863932,730J,dp,True,dp,False,
864013,730G,implementation,False,,True,data structures
864284,730E,greedy;implementation,False,,False,
864344,730F,,False,,True,dp
864516,730K,graphs,False,,True,dfs and similar
865020,730L,data structures,True,data structures,True,expression parsing
869823,731A,implementation;strings,False,,False,
869824,731D,brute force;data structures;greedy;sortings,False,,False,
869825,731E,dp;games,True,dp,False,
869827,731B,constructive algorithms;greedy,False,,False,
869834,731C,dfs and similar;dsu;graphs;greedy,True,dfs and similar,True,data structures
869863,731F,brute force;data structures;implementation;math;number theory,False,,False,
876172,732D,binary search;greedy;sortings,True,binary search,True,expression parsing
876175,732A,brute force;constructive algorithms;implementation;math,False,,False,
876179,732B,dp;greedy,False,,False,
876207,732C,binary search;constructive algorithms;greedy;implementation;math,False,,False,
876246,732F,dfs and similar;graphs,True,dfs and similar,False,
876448,732E,greedy;sortings,False,,True,data structures
882377,733A,implementation,False,,False,
882455,733B,math,False,,True,implementation
882458,733C,constructive algorithms;dp;greedy;two pointers,False,,False,
882515,733F,data structures;dsu;graphs;trees,False,,False,
882652,733D,data structures;hashing,True,data structures,True,implementation
883319,733E,constructive algorithms;data structures;math;two pointers,False,,True,implementation
888497,734B,brute force;greedy;implementation;math,False,,False,
888504,734A,implementation;strings,False,,True,games
888568,734C,binary search;dp;greedy;two pointers,True,binary search,False,
888707,734D,implementation,False,,False,
888711,734F,bitmasks;constructive algorithms;implementation;math,False,,False,
888923,734E,dfs and similar;dp;trees,True,dfs and similar,False,
894386,735B,greedy;number theory;sortings,False,,True,divide and conquer
894485,735C,combinatorics;constructive algorithms;greedy;math,False,,True,dfs and similar;games
894501,735D,math;number theory,False,,False,
894506,735A,implementation;strings,False,,False,
895322,735E,dp;trees,True,trees,False,
900540,736A,combinatorics;constructive algorithms;dfs and similar;dp;math,True,dfs and similar,True,implementation;games
900804,736B,math;number theory,False,,False,
902164,736C,dp;trees,True,dp;trees,False,
902389,736E,constructive algorithms;flows;greedy;math,False,,True,expression parsing
902572,736D,math;matrices,False,,False,
906706,737B,constructive algorithms;greedy;implementation;math,False,,False,
906715,737C,graphs;greedy,False,,True,dfs and similar
906718,737A,binary search,True,binary search,False,
907957,737D,dp;games,False,,False,
910792,737F,constructive algorithms;math,False,,False,
912495,738B,brute force;dp;implementation,False,,False,
912499,738D,binary search;constructive algorithms;greedy;math,False,,False,
912502,738C,binary search,True,binary search,True,implementation
912503,738A,implementation;strings,False,,False,
912521,738E,constructive algorithms;graphs;greedy,False,,True,implementation
913681,738F,dp;games,True,dp,False,
919056,739A,constructive algorithms;greedy,False,,True,implementation
919058,739B,binary search;data structures;dfs and similar;graphs;trees,True,data structures,False,
919118,739D,graph matchings,False,,True,expression parsing
919119,739E,brute force;data structures;dp;flows;math;probabilities;sortings,True,probabilities,True,implementation
919165,739C,data structures,True,data structures,True,trees
925648,740B,constructive algorithms,False,,True,implementation
925657,740A,brute force;implementation,False,,False,
925709,740C,constructive algorithms,False,,True,implementation
925788,740D,binary search;data structures;dfs and similar;graph matchings;graphs,True,binary search;dfs and similar,False,
925896,740E,,False,,True,implementation
931836,741B,dfs and similar;dp;dsu,True,dp,False,
931844,741A,dfs and similar;math,True,dfs and similar,False,
931859,741C,constructive algorithms;dfs and similar;graphs,True,dfs and similar,True,implementation
932026,741D,data structures;dfs and similar;trees,True,dfs and similar,True,strings;bitmasks
932644,741E,data structures;string suffix structures,True,data structures;string suffix structures,True,implementation;dfs and similar
938419,742A,implementation;math;number theory,False,,False,
938477,742C,dfs and similar;math,True,dfs and similar,False,
938486,742B,brute force;math;number theory,False,,False,
938495,742D,dfs and similar;dp;dsu,False,,False,
938701,742E,graphs,False,,True,dfs and similar
944518,743A,constructive algorithms;greedy;implementation,False,,False,
944521,743C,brute force;constructive algorithms;math;number theory,False,,False,
944537,743B,binary search;bitmasks;constructive algorithms;implementation,False,,True,divide and conquer
944552,743E,binary search;bitmasks;brute force;dp,True,binary search;dp,False,
944767,743D,dfs and similar;dp;graphs;trees,True,dfs and similar,False,
950767,744B,bitmasks;divide and conquer;interactive,False,,False,
950799,744C,bitmasks;brute force;dp,True,dp,False,
950860,744A,dfs and similar;graphs,False,,True,implementation
951397,744D,geometry,False,,False,
952450,744E,strings;two pointers,True,strings,True,string suffix structures;dfs and similar;expression parsing
957347,745C,constructive algorithms;dfs and similar;graphs,True,dfs and similar,False,
957405,745B,implementation,True,implementation,False,
957407,745A,implementation;strings,True,strings,False,
957579,745D,bitmasks;divide and conquer;interactive,False,,True,matrices
958178,745E,dp,True,dp,False,
963814,746A,implementation;math,False,,False,
963840,746B,implementation;strings,False,,False,
963846,746D,constructive algorithms;greedy;math,False,,False,
963935,746E,greedy;implementation;math,False,,False,
963978,746C,constructive algorithms;implementation;math,False,,False,
964048,746F,data structures;greedy;two pointers,True,two pointers,False,
964152,746G,constructive algorithms;graphs;trees,False,,True,data structures
970052,747A,brute force;math,False,,False,
970056,747D,dp;greedy;sortings,False,,False,
970066,747C,implementation,False,,True,data structures
970067,747B,implementation;strings,False,,False,
970199,747E,dfs and similar;expression parsing;implementation;strings,True,expression parsing,False,
971322,747F,brute force;combinatorics;dp;math,False,,False,
976532,748B,implementation;strings,True,strings,False,
976533,748D,constructive algorithms;data structures;greedy,False,,True,strings
976536,748C,constructive algorithms;math,False,,False,
976605,748E,binary search;data structures;greedy;two pointers,True,binary search,True,dp
976641,748A,implementation;math,False,,False,
976785,748F,constructive algorithms;dfs and similar;graphs;trees,True,dfs and similar,False,
983064,749A,greedy;implementation;math;number theory,False,,False,
983068,749B,brute force;constructive algorithms;geometry,False,,True,implementation
983074,749C,greedy;implementation;two pointers,False,,False,
983379,749D,binary search;data structures,True,data structures,True,implementation
983949,749E,data structures;probabilities,False,,True,trees
989531,750A,binary search;brute force;implementation;math,True,binary search,False,
989627,750D,brute force;data structures;dfs and similar;dp;implementation,True,dfs and similar,False,
989628,750C,binary search;greedy;math,False,,False,
989638,750B,geometry;implementation,False,,False,
990098,750E,data structures;divide and conquer;dp;matrices,False,,False,
992707,750H,dfs and similar;dsu;graphs;interactive,False,,False,
992978,750G,bitmasks;brute force;combinatorics;dp,False,,False,
994613,750F,constructive algorithms;implementation;interactive;trees,False,,False,
995726,752D,data structures;greedy;hashing;strings,True,strings,False,
995728,752C,greedy;shortest paths,False,,False,
995745,752A,constructive algorithms;math,False,,False,
995758,752B,greedy;implementation;strings,True,implementation,False,
995776,752E,binary search;data structures;dp;two pointers,True,binary search,True,expression parsing
995981,752F,trees,False,,True,dfs and similar
1002267,753B,brute force;constructive algorithms;implementation,False,,False,
1002269,753A,dp;greedy;math,False,,False,
1002521,753C,brute force;constructive algorithms;interactive,True,interactive,True,implementation;data structures
1008904,754D,binary search;data structures;greedy;sortings,False,,False,
1008916,754A,constructive algorithms;greedy;implementation,False,,False,
1008920,754C,brute force;constructive algorithms;dp;implementation;strings,True,dp;implementation,False,
1008925,754B,brute force;implementation,False,,False,
1009023,754E,bitmasks;brute force;fft;strings;trees,False,,True,data structures
1015345,755F,bitmasks;dp;greedy,False,,False,
1015360,755A,brute force;graphs;math;number theory,False,,False,
1015402,755B,binary search;data structures;games;greedy;sortings;strings,False,,True,implementation
1015420,755E,constructive algorithms;graphs;shortest paths,False,,False,
1015531,755D,data structures,False,,True,implementation
1015564,755C,dfs and similar;dsu;graphs;interactive;trees,True,trees,False,
1016050,755G,combinatorics;divide and conquer;dp;fft;math;number theory,True,fft,False,
1021680,756A,constructive algorithms;dfs and similar,False,,False,
1021758,756B,binary search;dp,True,binary search,False,
1021877,756C,data structures,False,,True,binary search
1022045,756D,brute force;combinatorics;dp;string suffix structures,True,dp,False,
1022337,756E,combinatorics;dp;math,True,dp,False,
1022370,756F,expression parsing;math;number theory,True,expression parsing,False,
1024291,757D,bitmasks;dp,True,dp,False,
1024301,757B,greedy;math;number theory,False,,False,
1024311,757A,implementation,False,,False,
1024320,757E,brute force;combinatorics;dp;number theory,True,dp,False,
1024401,757C,data structures;hashing;sortings;strings,False,,False,
1024437,757F,data structures;graphs;shortest paths,False,,False,
1024847,757G,data structures;divide and conquer;graphs;trees,False,,False,
1030606,758D,constructive algorithms;dp;greedy;math;strings,True,dp,True,data structures
1030607,758A,implementation;math,False,,False,
1030621,758B,brute force;implementation;number theory,False,,False,
1030636,758C,binary search;constructive algorithms;implementation;math,False,,False,
1030817,758E,dfs and similar;dp;graphs;greedy;trees,True,dfs and similar,False,
1030854,758F,brute force;math;number theory,False,,False,
1036793,759A,constructive algorithms;dfs and similar;dsu,False,,False,
1036925,759B,binary search;dp;greedy;two pointers,True,dp,False,
1037173,759C,binary search;data structures,False,,True,implementation
1037726,759D,dp,True,dp,False,
1038701,759F,math,False,,False,
1039255,759E,dp;math,False,,False,
1039874,760B,binary search;greedy,True,binary search,False,
1039892,760A,implementation;math,False,,False,
1039910,760C,constructive algorithms;dfs and similar;graphs,False,,False,
1039943,760D,binary search;dp;two pointers,True,binary search,False,
1040278,760E,,False,,False,
1040485,760F,,False,,True,string suffix structures;dp
1046440,761A,brute force;constructive algorithms;implementation;math,False,,False,
1046587,761B,brute force;implementation;math,False,,False,
1046623,761C,brute force;dp;implementation,False,,False,
1046647,761D,binary search;brute force;constructive algorithms;greedy;sortings,False,,False,
1046660,761E,constructive algorithms;dfs and similar;graphs;greedy;trees,False,,False,
1046760,761F,brute force;data structures;dp;implementation,True,data structures;implementation,False,
1052641,762A,math;number theory,False,,False,
1052656,762B,greedy;implementation;sortings;two pointers,False,,False,
1052679,762C,binary search;hashing;strings;two pointers,False,,True,string suffix structures
1052683,762D,dp;greedy;implementation,False,,False,
1052691,762E,binary search;data structures,True,data structures,True,implementation
1059031,763B,constructive algorithms;geometry,False,,False,
1059038,763C,brute force;implementation;math;number theory,False,,False,
1059059,763A,dfs and similar;dp;dsu;graphs;implementation;trees,True,dfs and similar,False,
1059426,763E,data structures;divide and conquer;dsu,True,data structures;dsu,True,trees
1059610,763D,data structures;graphs;hashing;shortest paths;trees,False,,True,dfs and similar
1065514,764C,dfs and similar;graphs;implementation;trees,False,,False,
1065517,764D,geometry,False,,False,
1065520,764A,brute force;implementation;math,False,,False,
1065527,764B,constructive algorithms;implementation,False,,False,
1065610,764E,,False,,False,
1070201,1A,math,False,,False,
1070213,1B,implementation;math,False,,False,
1070300,1C,geometry;math,False,,False,
1076570,10A,implementation,False,,False,
1076691,10D,dp,True,dp,True,implementation
1076706,10B,dp;implementation,False,,False,
1076709,10C,number theory,False,,False,
1076795,10E,constructive algorithms,False,,True,greedy
1088022,101B,binary search;data structures;dp,False,,False,
1088093,101C,implementation;math,True,implementation,False,
1088129,101A,greedy,False,,False,
1088326,101D,dp;greedy;probabilities;sortings;trees,False,,True,dfs and similar
1088383,101E,divide and conquer;dp,True,dp,True,implementation;data structures
1095300,102A,brute force,False,,True,implementation
1095302,102B,implementation,False,,True,strings
1095359,102C,greedy,False,,False,
1095374,102D,binary search;data structures;dp,True,dp,False,
1096039,102E,,False,,False,
1102661,103B,dfs and similar;dsu;graphs,True,dfs and similar,True,trees
1102676,103A,greedy;implementation;math,False,,False,
1102746,103E,flows;graph matchings,False,,False,
1102901,103D,brute force;data structures;sortings,False,,False,
1103099,103C,constructive algorithms;greedy,False,,False,
1108665,104C,dsu;trees,True,trees,True,dfs and similar
1108759,104A,implementation,False,,False,
1108792,104E,,False,,False,
1108796,104B,math,False,,False,
1108869,104D,math,False,,False,
1114432,105B,brute force;probabilities,False,,False,
1114482,105A,implementation,False,,False,
1114483,105E,brute force,False,,True,dfs and similar;dp
1114486,105C,brute force;implementation;sortings,False,,False,
1114487,105D,brute force;dsu;implementation,False,,False,
1124310,106A,implementation,False,,True,strings
1124333,106B,brute force;implementation,False,,False,
1124390,106C,dp,True,dp,False,
1124454,106E,geometry;ternary search,False,,False,
1124463,106D,brute force;implementation,False,,False,
1129461,107A,dfs and similar;graphs,False,,False,
1129577,107B,combinatorics;dp;math;probabilities,False,,False,
1129654,107C,bitmasks;dp,False,,False,
1129655,107D,dp;graphs;matrices,False,,False,
1129760,107E,geometry;probabilities,False,,False,
1137467,108A,implementation;strings,True,strings,False,
1137604,108B,math;sortings,False,,False,
1137662,108C,dfs and similar;graphs;implementation,True,dfs and similar;graphs;implementation,False,
1137667,108D,combinatorics;math;probabilities,False,,False,
1138190,108E,,False,,False,
1145682,109A,brute force;implementation,False,,False,
1145690,109C,dp;dsu;trees,False,,False,
1145714,109D,constructive algorithms;sortings,False,,False,
1145772,109B,brute force;probabilities,False,,False,
1146454,109E,brute force;math,False,,False,
1152310,11D,bitmasks;dp;graphs,False,,True,dfs and similar
1152317,11A,constructive algorithms;implementation;math,False,,False,
1152471,11B,math,False,,False,
1153134,11E,binary search;dp;greedy,False,,False,
1153464,11C,implementation,True,implementation,True,dfs and similar;data structures
1155345,110A,implementation,False,,False,
1155494,110B,constructive algorithms;strings,False,,False,
1156257,110C,implementation;math,True,implementation,False,
1157459,110D,brute force;combinatorics;dfs and similar;probabilities,True,dfs and similar,False,
1158514,110E,combinatorics;dfs and similar;trees,False,,True,implementation
1164260,111B,binary search;data structures;number theory,True,data structures,False,
1164312,111A,greedy,False,,False,
1164661,111C,bitmasks;dp;dsu,True,bitmasks;dp,False,
1164715,111E,,False,,False,
1164716,111D,combinatorics;dp,False,,True,implementation
1168863,112A,implementation;strings,True,strings,False,
1168887,112B,implementation;math,False,,False,
1168891,112C,greedy;math,False,,False,
1168892,112D,implementation;number theory,False,,False,
1174227,112E,bitmasks;dp,False,,False,
1178288,113B,brute force;data structures;hashing;strings,True,strings,False,
1178432,113C,brute force;math;number theory,False,,False,
1178447,113A,implementation;strings,False,,False,
1178975,113E,combinatorics;implementation;math,False,,False,
1178976,113D,math;matrices;probabilities,True,probabilities,False,
1186269,114A,math,False,,False,
1186390,114B,bitmasks;brute force;graphs,False,,False,
1186618,114C,implementation,False,,False,
1186965,114D,data structures;hashing;string suffix structures;strings,True,hashing;strings,False,
1187690,114E,math;number theory,False,,False,
1190654,115A,dfs and similar;graphs;trees,False,,False,
1190823,115B,greedy;sortings,False,,False,
1191104,115E,data structures;dp,False,,False,
1191925,115C,math,False,,True,dfs and similar
1192497,115D,dp;expression parsing,False,,False,
1195935,116A,implementation,False,,False,
1195942,116B,greedy;implementation,False,,False,
1196382,116C,dfs and similar;graphs;trees,False,,False,
1196983,116D,dp;greedy,False,,False,
1202151,116E,,False,,False,
1205873,117C,dfs and similar;graphs,True,dfs and similar,True,implementation
1205890,117E,data structures;divide and conquer;implementation;trees,False,,False,
1205998,117D,divide and conquer;math,False,,False,
1206140,117B,brute force;number theory,False,,False,
1206361,117A,implementation;math,False,,False,
1209590,118A,implementation;strings,True,implementation,False,
1209594,118D,dp,True,dp,True,implementation
1209682,118B,constructive algorithms;implementation,False,,False,
1210749,118C,brute force;greedy;sortings;strings,False,,True,data structures
1212432,118E,dfs and similar;graphs,True,dfs and similar,False,
1218687,119A,implementation,False,,False,
1218879,119B,constructive algorithms;implementation;sortings,False,,False,
1219171,119C,dp,False,,False,
1219544,119D,hashing;strings,True,hashing;strings,True,implementation
1220038,119E,geometry,False,,False,
1225959,12D,data structures;sortings,True,data structures,False,
1225972,12B,implementation;sortings,False,,False,
1226013,12C,greedy;implementation;sortings,False,,False,
1226353,12A,implementation,False,,False,
1226983,12E,constructive algorithms,False,,False,
1233476,120E,games;math,False,,False,
1233491,120A,brute force;implementation;math,False,,False,
1233544,120B,implementation,False,,False,
1233545,120C,implementation;math,False,,False,
1233547,120D,brute force,False,,False,
1233552,120F,dp;greedy;trees,False,,False,
1233565,120G,implementation,False,,False,
1233894,120H,graph matchings,False,,False,
1233985,120J,divide and conquer;geometry;sortings,True,divide and conquer,False,
1234123,120I,greedy,False,,False,
1239546,121A,implementation,False,,False,
1239577,121E,data structures,False,,True,implementation
1239641,121C,brute force;combinatorics;number theory,False,,False,
1239877,121B,strings,False,,False,
1240405,121D,binary search;implementation;two pointers,False,,False,
1243460,122A,brute force;number theory,False,,False,
1243512,122B,brute force;implementation,False,,False,
1243641,122D,brute force,False,,True,strings
1244189,122E,,False,,False,
1251614,123A,implementation;number theory;strings,False,,False,
1251675,123E,dfs and similar;dp;probabilities;trees,False,,False,
1251680,123D,string suffix structures,True,string suffix structures,False,
1251715,123B,math,False,,False,
1251834,123C,combinatorics;dp;greedy,False,,True,implementation
1258291,124A,math,False,,False,
1258416,124C,constructive algorithms;dfs and similar;dsu;greedy;number theory;sortings;strings,False,,False,
1258716,124B,brute force;combinatorics;implementation,False,,False,
1262753,124D,brute force;constructive algorithms;number theory,False,,False,
1262831,124E,,False,,False,
1265219,125A,math,False,,False,
1265269,125C,constructive algorithms;greedy,False,,False,
1265438,125B,implementation,False,,False,
1265442,125E,binary search;graphs,True,binary search,False,
1265684,125D,constructive algorithms;greedy,False,,False,
1272668,126B,binary search;dp;hashing;string suffix structures;strings,True,string suffix structures,True,implementation
1272868,126A,binary search;brute force;math,True,binary search,False,
1272997,126D,dp;math,False,,False,
1274013,126C,constructive algorithms;greedy,False,,False,
1279422,127B,implementation,False,,True,divide and conquer
1279443,127D,hashing;strings,False,,True,string suffix structures
1279446,127A,geometry,False,,False,
1279561,127C,binary search;math,False,,False,
1281384,127E,implementation,False,,False,
1286798,128B,brute force;constructive algorithms;hashing;implementation;string suffix structures;strings,True,string suffix structures,True,dfs and similar;dp
1286801,128A,dfs and similar,True,dfs and similar,False,
1286947,128D,constructive algorithms;implementation,False,,False,
1286966,128C,combinatorics;dp,True,dp,True,implementation
1287302,128E,geometry;math,False,,False,
1294494,129B,brute force;dfs and similar;graphs;implementation,False,,False,
1294495,129A,implementation,False,,False,
1295117,129C,dfs and similar;graphs;implementation,True,dfs and similar,False,
1295200,129D,implementation;string suffix structures;strings,True,string suffix structures,True,dfs and similar
1295202,129E,combinatorics;dp,False,,False,
1301234,13A,implementation;math,False,,False,
1301328,13C,dp;sortings,False,,False,
1301455,13E,data structures;dsu,False,,False,
1302326,13B,geometry;implementation,True,implementation,True,data structures
1302389,13D,dp;geometry,False,,False,
1309208,131A,implementation;strings,True,strings,False,
1309272,131B,implementation;math,False,,False,
1309279,131C,combinatorics;math,False,,False,
1309509,131E,sortings,False,,False,
1309657,131D,dfs and similar;graphs,False,,False,
1311065,131F,binary search;two pointers,False,,False,
1317528,132E,flows;graphs,False,,False,
1317593,132D,constructive algorithms;dp;greedy,False,,False,
1317601,132A,implementation,False,,False,
1317619,132C,dp,False,,False,
1317761,132B,implementation,False,,True,dp
1322420,133A,implementation,False,,False,
1322547,133C,implementation;math,False,,True,dp
1322679,133B,implementation,False,,True,strings
1324216,133E,dp;implementation,False,,False,
1328463,133D,implementation,True,implementation,False,
1331210,134A,brute force;implementation,False,,True,divide and conquer
1331247,134B,brute force;dfs and similar;math;number theory,False,,True,greedy
1331518,134C,constructive algorithms;graphs;greedy,False,,False,
1339126,135A,greedy;implementation;sortings,False,,False,
1339147,135D,brute force;dfs and similar;implementation,True,dfs and similar,False,
1339168,135B,brute force;geometry;math,False,,False,
1339320,135C,constructive algorithms;games;greedy,False,,True,strings
1339740,135E,combinatorics,False,,False,
1344033,136D,brute force;geometry;implementation,False,,False,
1344037,136A,implementation,False,,False,
1344155,136C,greedy;implementation;sortings,False,,False,
1344409,136B,implementation;math,False,,False,
1344939,136E,constructive algorithms;games;greedy,False,,False,
1353623,137A,implementation,False,,False,
1353626,137B,greedy,False,,False,
1353686,137C,sortings,False,,False,
1353874,137D,dp;strings,True,strings,False,
